R0,3173788.486719,0.041792,3173788.486765,3173788.528577
R1,3173788.690496,0.133472,3173788.690571,3173788.824055
R2,3173788.860316,0.018341,3173788.860375,3173788.878724
R3,3173789.129925,0.121834,3173789.129943,3173789.251788
R4,3173789.175298,0.067281,3173789.251795,3173789.319080
R5,3173789.211462,0.082600,3173789.319083,3173789.401686
R6,3173789.283571,0.060026,3173789.401689,3173789.461719
R7,3173789.333998,0.206605,3173789.461722,3173789.668332
R8,3173789.671934,0.105280,3173789.672014,3173789.777302
R9,3173789.784143,0.077822,3173789.784207,3173789.862038
R10,3173789.801119,0.023187,3173789.862044,3173789.885232
R11,3173789.802952,0.135879,3173789.885235,3173790.021117
R12,3173789.819359,0.042700,3173790.021120,3173790.063822
R13,3173789.838299,0.009600,3173790.063825,3173790.073428
R14,3173789.853752,0.020519,3173790.073431,3173790.093952
R15,3173790.613200,0.152254,3173790.613275,3173790.765541
R16,3173790.693135,0.029252,3173790.765548,3173790.794802
R17,3173790.798518,0.061912,3173790.798598,3173790.860519
R18,3173790.911288,0.300302,3173790.911361,3173791.211674
R19,3173790.986894,0.122966,3173791.211680,3173791.334650
R20,3173791.025349,0.122442,3173791.334653,3173791.457099
R21,3173791.108480,0.185106,3173791.457103,3173791.642213
R22,3173791.165286,0.036214,3173791.642228,3173791.678444
R23,3173791.202305,0.209469,3173791.678446,3173791.887921
R24,3173791.385513,0.248530,3173791.887924,3173792.136457
R25,3173791.393552,0.007499,3173792.136461,3173792.143963
R26,3173791.476505,0.090695,3173792.143966,3173792.234664
R27,3173791.500227,0.035757,3173792.234667,3173792.270425
R28,3173791.745719,0.001686,3173792.270427,3173792.272114
R29,3173791.753094,0.005431,3173792.272116,3173792.277550
R30,3173791.821092,0.293994,3173792.277553,3173792.571550
R31,3173791.851341,0.158606,3173792.571554,3173792.730163
R32,3173792.109672,0.064667,3173792.730166,3173792.794845
R33,3173792.144139,0.119013,3173792.794852,3173792.913868
R34,3173792.196404,0.091816,3173792.913871,3173793.005690
R35,3173792.276246,0.003339,3173793.005693,3173793.009037
R36,3173792.360523,0.223819,3173793.009040,3173793.232862
R37,3173792.424484,0.106364,3173793.232865,3173793.339232
R38,3173792.721256,0.111788,3173793.339235,3173793.451025
R39,3173792.758427,0.036419,3173793.451028,3173793.487449
R40,3173792.871942,0.015124,3173793.487452,3173793.502580
R41,3173793.001314,0.176741,3173793.502582,3173793.679344
R42,3173793.065765,0.033415,3173793.679430,3173793.712857
R43,3173793.262133,0.186534,3173793.712861,3173793.899401
R44,3173793.291030,0.096708,3173793.899404,3173793.996115
R45,3173793.338962,0.074024,3173793.996117,3173794.070144
R46,3173793.687218,0.163059,3173794.070146,3173794.233208
R47,3173793.806214,0.214719,3173794.233211,3173794.447933
R48,3173793.870555,0.140512,3173794.447936,3173794.588451
R49,3173793.927030,0.201567,3173794.588454,3173794.790024
R50,3173794.055113,0.020260,3173794.790027,3173794.810288
R51,3173794.128310,0.210611,3173794.810290,3173795.020904
R52,3173794.461736,0.177430,3173795.020907,3173795.198340
R53,3173794.479495,0.047129,3173795.198343,3173795.245475
R54,3173794.593354,0.027498,3173795.245478,3173795.272978
R55,3173794.700752,0.030616,3173795.272981,3173795.303599
R56,3173794.872069,0.021360,3173795.303601,3173795.324964
R57,3173794.937903,0.026941,3173795.324967,3173795.351910
R58,3173794.960985,0.044893,3173795.351916,3173795.396812
R59,3173795.051317,0.197754,3173795.396814,3173795.594585
R60,3173795.071973,0.011230,3173795.594600,3173795.605835
R61,3173795.084077,0.119092,3173795.605839,3173795.724935
R62,3173795.160091,0.227786,3173795.724938,3173795.952728
R63,3173795.624906,0.040266,3173795.952732,3173795.992999
R64,3173795.753071,0.038326,3173795.993004,3173796.031338
R65,3173795.907011,0.022026,3173796.031341,3173796.053372
R66,3173795.945724,0.023355,3173796.053375,3173796.076738
R67,3173796.043312,0.109777,3173796.076741,3173796.186523
R68,3173796.061690,0.131443,3173796.186526,3173796.317974
R69,3173796.076594,0.113898,3173796.317978,3173796.431883
R70,3173796.096514,0.249818,3173796.431886,3173796.681713
R71,3173796.105124,0.061436,3173796.681716,3173796.743156
R72,3173796.111122,0.022877,3173796.743159,3173796.766037
R73,3173796.132663,0.109934,3173796.766040,3173796.875980
R74,3173796.310280,0.285300,3173796.875983,3173797.161287
R75,3173796.429037,0.118834,3173797.161290,3173797.280130
R76,3173796.542394,0.012076,3173797.280133,3173797.292213
R77,3173796.553306,0.006788,3173797.292216,3173797.299009
R78,3173796.634911,0.019082,3173797.299012,3173797.318098
R79,3173796.642969,0.142751,3173797.318101,3173797.460857
R80,3173796.711730,0.117406,3173797.460859,3173797.578271
R81,3173796.806371,0.014312,3173797.578275,3173797.592590
R82,3173796.812303,0.019047,3173797.592595,3173797.611647
R83,3173798.140607,0.011172,3173798.140684,3173798.151881
R84,3173798.385823,0.004631,3173798.385898,3173798.390553
R85,3173799.065701,0.006256,3173799.065774,3173799.072055
R86,3173799.292862,0.213737,3173799.292935,3173799.506684
R87,3173799.293331,0.016575,3173799.506690,3173799.523270
R88,3173799.393461,0.041423,3173799.523273,3173799.564698
R89,3173799.413255,0.142759,3173799.564702,3173799.707465
R90,3173799.684611,0.067004,3173799.707468,3173799.774476
R91,3173799.734049,0.050211,3173799.774480,3173799.824694
R92,3173799.830292,0.008747,3173799.830356,3173799.839113
R93,3173799.959497,0.117992,3173799.959568,3173800.077571
R94,3173800.043585,0.404774,3173800.077578,3173800.482356
R95,3173800.083906,0.175048,3173800.482359,3173800.657409
R96,3173800.179501,0.082609,3173800.657412,3173800.740025
R97,3173800.332571,0.114795,3173800.740028,3173800.854826
R98,3173800.336583,0.216275,3173800.854828,3173801.071109
R99,3173800.535610,0.148173,3173801.071111,3173801.219287
R100,3173800.765140,0.113487,3173801.219290,3173801.332780
R101,3173801.196715,0.342518,3173801.332787,3173801.675308
R102,3173801.456371,0.057307,3173801.675311,3173801.732622
R103,3173801.578515,0.147669,3173801.732624,3173801.880296
R104,3173801.598420,0.006677,3173801.880299,3173801.886979
R105,3173801.842622,0.023756,3173801.886982,3173801.910742
R106,3173801.959182,0.021687,3173801.959194,3173801.980893
R107,3173802.069504,0.031755,3173802.069579,3173802.101347
R108,3173802.203513,0.021935,3173802.203585,3173802.225532
R109,3173802.247813,0.083549,3173802.247877,3173802.331434
R110,3173802.256380,0.087755,3173802.331440,3173802.419199
R111,3173802.284513,0.296387,3173802.419202,3173802.715595
R112,3173802.363933,0.065824,3173802.715599,3173802.781427
R113,3173802.400446,0.010019,3173802.781430,3173802.791453
R114,3173802.541602,0.074818,3173802.791456,3173802.866277
R115,3173802.612461,0.049959,3173802.866280,3173802.916242
R116,3173802.933367,0.156817,3173802.933377,3173803.090203
R117,3173802.978929,0.000270,3173803.090209,3173803.090480
R118,3173803.042276,0.076042,3173803.090483,3173803.166528
R119,3173803.089286,0.022203,3173803.166532,3173803.188738
R120,3173803.288315,0.054968,3173803.288406,3173803.343386
R121,3173803.413364,0.030315,3173803.413437,3173803.443761
R122,3173803.486443,0.016798,3173803.486509,3173803.503317
R123,3173803.624794,0.003477,3173803.624867,3173803.628370
R124,3173803.732843,0.099223,3173803.732933,3173803.832169
R125,3173803.792227,0.084593,3173803.832176,3173803.916773
R126,3173803.916751,0.017009,3173803.916776,3173803.933787
R127,3173803.964131,0.082217,3173803.964208,3173804.046433
R128,3173804.068505,0.033171,3173804.068582,3173804.101759
R129,3173804.214292,0.018826,3173804.214307,3173804.233145
R130,3173804.364160,0.096201,3173804.364235,3173804.460445
R131,3173804.646079,0.024785,3173804.646097,3173804.670894
R132,3173804.763732,0.007644,3173804.763803,3173804.771470
R133,3173804.848207,0.174891,3173804.848281,3173805.023184
R134,3173804.881742,0.008202,3173805.023191,3173805.031398
R135,3173805.010497,0.037399,3173805.031401,3173805.068801
R136,3173805.023611,0.074955,3173805.068804,3173805.143764
R137,3173805.119134,0.028398,3173805.143767,3173805.172168
R138,3173805.241170,0.028351,3173805.241236,3173805.269599
R139,3173805.407293,0.017534,3173805.407307,3173805.424856
R140,3173805.451737,0.000299,3173805.451803,3173805.452117
R141,3173805.913758,0.033557,3173805.913830,3173805.947401
R142,3173806.108958,0.047799,3173806.109032,3173806.156843
R143,3173806.132131,0.209371,3173806.156850,3173806.366225
R144,3173806.486064,0.100075,3173806.486155,3173806.586241
R145,3173806.646916,0.096473,3173806.647010,3173806.743495
R146,3173806.661270,0.124036,3173806.743501,3173806.867542
R147,3173806.715080,0.206683,3173806.867546,3173807.074232
R148,3173807.033487,0.018966,3173807.074235,3173807.093205
R149,3173807.253481,0.066181,3173807.253556,3173807.319748
R150,3173807.428845,0.196097,3173807.428932,3173807.625041
R151,3173807.468052,0.172609,3173807.625048,3173807.797662
R152,3173807.735167,0.071541,3173807.797666,3173807.869209
R153,3173807.811778,0.026674,3173807.869212,3173807.895887
R154,3173807.831523,0.056505,3173807.895890,3173807.952398
R155,3173808.053680,0.157508,3173808.053755,3173808.211271
R156,3173808.122906,0.028665,3173808.211278,3173808.239948
R157,3173808.199038,0.096048,3173808.239951,3173808.336005
R158,3173808.221151,0.012477,3173808.336008,3173808.348487
R159,3173808.365634,0.056509,3173808.365698,3173808.422215
R160,3173808.468316,0.107356,3173808.468383,3173808.575750
R161,3173808.670652,0.020915,3173808.670724,3173808.691650
R162,3173808.692466,0.010772,3173808.692472,3173808.703249
R163,3173808.769162,0.037248,3173808.769240,3173808.806501
R164,3173808.785697,0.223892,3173808.806507,3173809.030403
R165,3173808.829340,0.081093,3173809.030406,3173809.111503
R166,3173809.095037,0.142038,3173809.111506,3173809.253548
R167,3173809.296482,0.033994,3173809.296549,3173809.330555
R168,3173809.372635,0.089615,3173809.372701,3173809.462327
R169,3173809.428352,0.024969,3173809.462334,3173809.487308
R170,3173809.532663,0.006276,3173809.532731,3173809.539029
R171,3173809.550887,0.086823,3173809.550961,3173809.637793
R172,3173809.563572,0.028338,3173809.637800,3173809.666141
R173,3173809.613789,0.007964,3173809.666144,3173809.674110
R174,3173809.658523,0.227135,3173809.674114,3173809.901253
R175,3173809.720467,0.025709,3173809.901256,3173809.926966
R176,3173809.817809,0.119546,3173809.926969,3173810.046519
R177,3173809.937273,0.014259,3173810.046522,3173810.060784
R178,3173810.011537,0.081884,3173810.060787,3173810.142673
R179,3173810.249974,0.019416,3173810.250050,3173810.269479
R180,3173810.331004,0.046289,3173810.331016,3173810.377315
R181,3173810.421614,0.041793,3173810.421683,3173810.463485
R182,3173810.618466,0.032879,3173810.618540,3173810.651429
R183,3173810.649601,0.084827,3173810.651436,3173810.736266
R184,3173810.794825,0.034405,3173810.794901,3173810.829317
R185,3173811.260319,0.012189,3173811.260392,3173811.272596
R186,3173811.513489,0.000452,3173811.513580,3173811.514059
R187,3173811.572269,0.124078,3173811.572359,3173811.696449
R188,3173811.742180,0.010149,3173811.742248,3173811.752419
R189,3173811.780818,0.106380,3173811.780908,3173811.887298
R190,3173812.003761,0.049684,3173812.003837,3173812.053533
R191,3173812.009368,0.102558,3173812.053539,3173812.156102
R192,3173812.487444,0.053521,3173812.487522,3173812.541054
R193,3173812.513767,0.008219,3173812.541061,3173812.549285
R194,3173812.736419,0.040226,3173812.736493,3173812.776732
R195,3173812.748077,0.089198,3173812.776738,3173812.865938
R196,3173812.787992,0.011768,3173812.865942,3173812.877711
R197,3173812.971993,0.004575,3173812.972070,3173812.976670
R198,3173812.977875,0.126507,3173812.977885,3173813.104396
R199,3173813.045876,0.048700,3173813.104400,3173813.153103
R200,3173813.176762,0.074226,3173813.176823,3173813.251057
R201,3173813.190859,0.062901,3173813.251064,3173813.313968
R202,3173813.286893,0.037441,3173813.313971,3173813.351412
R203,3173813.387341,0.182978,3173813.387409,3173813.570396
R204,3173813.427659,0.015509,3173813.570402,3173813.585913
R205,3173813.499593,0.062168,3173813.585917,3173813.648088
R206,3173813.604144,0.075569,3173813.648091,3173813.723664
R207,3173813.711346,0.147569,3173813.723667,3173813.871239
R208,3173813.740920,0.008672,3173813.871242,3173813.879915
R209,3173813.748999,0.015492,3173813.879918,3173813.895411
R210,3173814.034942,0.021294,3173814.035017,3173814.056320
R211,3173814.107977,0.028638,3173814.108047,3173814.136695
R212,3173814.302773,0.175501,3173814.302850,3173814.478363
R213,3173814.351879,0.140575,3173814.478369,3173814.618949
R214,3173814.398771,0.003084,3173814.618953,3173814.622039
R215,3173814.518366,0.125520,3173814.622042,3173814.747564
R216,3173814.551449,0.150710,3173814.747567,3173814.898282
R217,3173814.660722,0.020813,3173814.898286,3173814.919102
R218,3173814.701661,0.078991,3173814.919105,3173814.998099
R219,3173814.726186,0.093560,3173814.998102,3173815.091665
R220,3173814.739106,0.105920,3173815.091668,3173815.197592
R221,3173814.908496,0.042734,3173815.197595,3173815.240332
R222,3173814.933344,0.047431,3173815.240335,3173815.287770
R223,3173814.975494,0.040613,3173815.287772,3173815.328388
R224,3173815.004683,0.014008,3173815.328391,3173815.342399
R225,3173815.089255,0.001224,3173815.342402,3173815.343626
R226,3173815.179324,0.040128,3173815.343629,3173815.383760
R227,3173815.232484,0.111429,3173815.383763,3173815.495194
R228,3173815.272981,0.087404,3173815.495197,3173815.582604
R229,3173815.306510,0.210052,3173815.582607,3173815.792662
R230,3173815.395812,0.138300,3173815.792665,3173815.930968
R231,3173815.524519,0.031158,3173815.930971,3173815.962131
R232,3173815.657505,0.000502,3173815.962134,3173815.962638
R233,3173815.772860,0.154777,3173815.962641,3173816.117421
R234,3173815.857458,0.085763,3173816.117424,3173816.203190
R235,3173815.964519,0.042667,3173816.203193,3173816.245863
R236,3173816.045733,0.105744,3173816.245865,3173816.351612
R237,3173816.095700,0.094385,3173816.351615,3173816.446004
R238,3173816.275590,0.002787,3173816.446007,3173816.448795
R239,3173816.294029,0.096456,3173816.448798,3173816.545257
R240,3173816.301329,0.080404,3173816.545260,3173816.625667
R241,3173816.324420,0.069912,3173816.625670,3173816.695584
R242,3173816.458310,0.000477,3173816.695587,3173816.696065
R243,3173816.458442,0.025269,3173816.696068,3173816.721337
R244,3173816.498912,0.162400,3173816.721340,3173816.883743
R245,3173816.617280,0.034797,3173816.883746,3173816.918545
R246,3173816.639493,0.176004,3173816.918547,3173817.094553
R247,3173816.761790,0.031313,3173817.094557,3173817.125873
R248,3173816.879496,0.017177,3173817.125876,3173817.143056
R249,3173817.119828,0.058341,3173817.143058,3173817.201402
R250,3173817.138828,0.093829,3173817.201405,3173817.295236
R251,3173817.335038,0.017675,3173817.335104,3173817.352790
R252,3173817.595620,0.102034,3173817.595696,3173817.697742
R253,3173817.651377,0.066062,3173817.697751,3173817.763818
R254,3173817.877158,0.224617,3173817.877234,3173818.101862
R255,3173818.026395,0.217625,3173818.101869,3173818.319497
R256,3173818.055893,0.225779,3173818.319501,3173818.545284
R257,3173818.144979,0.067019,3173818.545287,3173818.612310
R258,3173818.220764,0.133972,3173818.612313,3173818.746289
R259,3173818.531770,0.075219,3173818.746292,3173818.821515
R260,3173818.718749,0.446682,3173818.821518,3173819.268203
R261,3173818.837711,0.032697,3173819.268206,3173819.300904
R262,3173819.142889,0.074129,3173819.300907,3173819.375041
R263,3173819.373332,0.118692,3173819.375044,3173819.493740
R264,3173819.486168,0.132026,3173819.493743,3173819.625772
R265,3173819.652122,0.077275,3173819.652134,3173819.729417
R266,3173819.686004,0.015222,3173819.729424,3173819.744647
R267,3173819.756668,0.166926,3173819.756733,3173819.923671
R268,3173819.933024,0.090990,3173819.933089,3173820.024088
R269,3173820.162334,0.078892,3173820.162410,3173820.241312
R270,3173820.221434,0.086444,3173820.241318,3173820.327767
R271,3173820.322393,0.013381,3173820.327771,3173820.341154
R272,3173820.408330,0.002793,3173820.408343,3173820.411159
R273,3173820.504465,0.060844,3173820.504556,3173820.565411
R274,3173820.638584,0.060309,3173820.638651,3173820.698971
R275,3173820.837193,0.056081,3173820.837271,3173820.893363
R276,3173820.850478,0.004143,3173820.893370,3173820.897517
R277,3173820.929825,0.040465,3173820.929890,3173820.970364
R278,3173821.116930,0.050142,3173821.117028,3173821.167176
R279,3173821.229731,0.044405,3173821.229815,3173821.274225
R280,3173821.247010,0.043514,3173821.274232,3173821.317749
R281,3173821.278540,0.105368,3173821.317752,3173821.423123
R282,3173821.280502,0.139697,3173821.423126,3173821.562825
R283,3173821.375246,0.049328,3173821.562828,3173821.612159
R284,3173821.472351,0.444320,3173821.612161,3173822.056488
R285,3173821.544452,0.006430,3173822.056491,3173822.062925
R286,3173821.551181,0.075793,3173822.062927,3173822.138723
R287,3173821.664938,0.020682,3173822.138726,3173822.159411
R288,3173821.692921,0.214219,3173822.159414,3173822.373638
R289,3173821.803470,0.051790,3173822.373641,3173822.425435
R290,3173821.952272,0.158420,3173822.425437,3173822.583860
R291,3173822.016417,0.247849,3173822.583863,3173822.831715
R292,3173822.355361,0.121398,3173822.831718,3173822.953120
R293,3173822.610198,0.064123,3173822.953123,3173823.017248
R294,3173822.655294,0.054102,3173823.017251,3173823.071356
R295,3173822.682784,0.052306,3173823.071358,3173823.123668
R296,3173823.015250,0.284973,3173823.123671,3173823.408648
R297,3173823.254912,0.051047,3173823.408651,3173823.459700
R298,3173823.277479,0.121196,3173823.459703,3173823.580902
R299,3173823.445832,0.024821,3173823.580905,3173823.605729
R300,3173823.707125,0.275881,3173823.707199,3173823.983092
R301,3173823.866448,0.042900,3173823.983098,3173824.026003
R302,3173823.911257,0.067370,3173824.026006,3173824.093379
R303,3173824.002681,0.017666,3173824.093383,3173824.111052
R304,3173824.110832,0.037204,3173824.111055,3173824.148260
R305,3173824.183061,0.206932,3173824.183127,3173824.390066
R306,3173824.300951,0.077732,3173824.390072,3173824.467808
R307,3173824.327245,0.009690,3173824.467811,3173824.477506
R308,3173824.550107,0.018491,3173824.550182,3173824.568687
R309,3173824.602080,0.074849,3173824.602146,3173824.677006
R310,3173824.717633,0.075599,3173824.717702,3173824.793310
R311,3173824.843053,0.068580,3173824.843066,3173824.911658
R312,3173824.849799,0.023158,3173824.911664,3173824.934826
R313,3173824.941942,0.035113,3173824.942013,3173824.977134
R314,3173824.944069,0.214415,3173824.977140,3173825.191559
R315,3173824.945088,0.122722,3173825.191563,3173825.314287
R316,3173825.047302,0.225595,3173825.314291,3173825.539891
R317,3173825.289763,0.049514,3173825.539894,3173825.589412
R318,3173825.310883,0.132156,3173825.589414,3173825.721574
R319,3173825.385209,0.281006,3173825.721577,3173826.002586
R320,3173825.498426,0.028881,3173826.002589,3173826.031473
R321,3173825.517189,0.037979,3173826.031476,3173826.069456
R322,3173825.754839,0.114741,3173826.069459,3173826.184202
R323,3173826.010057,0.026568,3173826.184205,3173826.210774
R324,3173826.081829,0.010873,3173826.210777,3173826.221651
R325,3173826.407467,0.081336,3173826.407545,3173826.488892
R326,3173826.630531,0.215346,3173826.630623,3173826.845980
R327,3173826.771450,0.027640,3173826.845987,3173826.873629
R328,3173826.794059,0.018906,3173826.873633,3173826.892542
R329,3173826.814389,0.016156,3173826.892546,3173826.908706
R330,3173826.923711,0.021516,3173826.923774,3173826.945302
R331,3173826.938765,0.001164,3173826.945308,3173826.946476
R332,3173827.264996,0.010652,3173827.265070,3173827.275750
R333,3173827.284483,0.087139,3173827.284547,3173827.371695
R334,3173827.353334,0.008859,3173827.371702,3173827.380562
R335,3173827.627529,0.006097,3173827.627604,3173827.633729
R336,3173827.733368,0.057170,3173827.733445,3173827.790626
R337,3173827.788979,0.028915,3173827.790633,3173827.819552
R338,3173827.852733,0.202906,3173827.852799,3173828.055714
R339,3173827.883828,0.017633,3173828.055720,3173828.073354
R340,3173827.976619,0.047113,3173828.073358,3173828.120473
R341,3173827.980550,0.116660,3173828.120477,3173828.237141
R342,3173828.167388,0.516639,3173828.237144,3173828.753786
R343,3173828.216355,0.061782,3173828.753789,3173828.815576
R344,3173828.220396,0.090341,3173828.815579,3173828.905923
R345,3173828.245327,0.033077,3173828.905926,3173828.939004
R346,3173828.379028,0.086706,3173828.939007,3173829.025716
R347,3173828.623626,0.004289,3173829.025718,3173829.030008
R348,3173828.670050,0.135519,3173829.030011,3173829.165533
R349,3173828.831772,0.095455,3173829.165536,3173829.260994
R350,3173828.965076,0.031278,3173829.260997,3173829.292278
R351,3173829.225678,0.029477,3173829.292281,3173829.321760
R352,3173829.380825,0.017464,3173829.380891,3173829.398367
R353,3173829.564989,0.004577,3173829.565063,3173829.569665
R354,3173829.664362,0.014260,3173829.664377,3173829.678651
R355,3173829.676254,0.012198,3173829.678658,3173829.690859
R356,3173829.707358,0.004984,3173829.707422,3173829.712418
R357,3173829.806192,0.242465,3173829.806266,3173830.048744
R358,3173830.050999,0.216100,3173830.051061,3173830.267169
R359,3173830.057412,0.024751,3173830.267175,3173830.291928
R360,3173830.127762,0.015411,3173830.291931,3173830.307342
R361,3173830.226027,0.053912,3173830.307345,3173830.361260
R362,3173830.323641,0.217050,3173830.361263,3173830.578318
R363,3173830.511466,0.072739,3173830.578321,3173830.651063
R364,3173830.594544,0.021266,3173830.651066,3173830.672333
R365,3173830.739784,0.083666,3173830.739871,3173830.823548
R366,3173830.773875,0.001399,3173830.823555,3173830.824958
R367,3173830.859721,0.035585,3173830.859794,3173830.895385
R368,3173831.157636,0.061622,3173831.157711,3173831.219344
R369,3173831.183232,0.030581,3173831.219351,3173831.249936
R370,3173831.240176,0.086335,3173831.249939,3173831.336276
R371,3173831.366751,0.026114,3173831.366817,3173831.392941
