R0,2918371.874635,0.041792,2918371.874705,2918371.916530
R1,2918372.791569,0.133472,2918372.791665,2918372.925166
R2,2918373.555769,0.018341,2918373.555873,2918373.574240
R3,2918374.769012,0.121834,2918374.769103,2918374.890965
R4,2918374.973189,0.067281,2918374.973269,2918375.040583
R5,2918375.135933,0.082600,2918375.136020,2918375.218651
R6,2918375.460433,0.060026,2918375.460514,2918375.520571
R7,2918375.687359,0.206605,2918375.687446,2918375.894077
R8,2918377.208067,0.105280,2918377.208150,2918377.313464
R9,2918377.713009,0.077822,2918377.713102,2918377.790948
R10,2918377.789404,0.023187,2918377.790961,2918377.814161
R11,2918377.797637,0.135879,2918377.814168,2918377.950060
R12,2918377.871458,0.042700,2918377.950067,2918377.992777
R13,2918377.956679,0.009600,2918377.992783,2918378.002388
R14,2918378.026213,0.020519,2918378.026297,2918378.046826
R15,2918381.443740,0.152254,2918381.443833,2918381.596113
R16,2918381.803446,0.029252,2918381.803529,2918381.832810
R17,2918382.277678,0.061912,2918382.277773,2918382.339712
R18,2918382.785146,0.300302,2918382.785240,2918383.085571
R19,2918383.125372,0.122966,2918383.125457,2918383.248453
R20,2918383.298429,0.122442,2918383.298512,2918383.420981
R21,2918383.672526,0.185106,2918383.672616,2918383.857752
R22,2918383.928167,0.036214,2918383.928253,2918383.964497
R23,2918384.094760,0.209469,2918384.094845,2918384.304344
R24,2918384.919201,0.248530,2918384.919280,2918385.167845
R25,2918384.955391,0.007499,2918385.167858,2918385.175369
R26,2918385.328675,0.090695,2918385.328759,2918385.419489
R27,2918385.435434,0.035757,2918385.435516,2918385.471295
R28,2918386.540157,0.001686,2918386.540250,2918386.541976
R29,2918386.573349,0.005431,2918386.573450,2918386.578920
R30,2918386.879343,0.293994,2918386.879437,2918387.173452
R31,2918387.015453,0.158606,2918387.173464,2918387.332094
R32,2918388.177932,0.064667,2918388.178027,2918388.242723
R33,2918388.333045,0.119013,2918388.333135,2918388.452177
R34,2918388.568246,0.091816,2918388.568327,2918388.660172
R35,2918388.927547,0.003339,2918388.927636,2918388.931009
R36,2918389.306805,0.223819,2918389.306900,2918389.530756
R37,2918389.594641,0.106364,2918389.594725,2918389.701118
R38,2918390.930124,0.111788,2918390.930235,2918391.042060
R39,2918391.097402,0.036419,2918391.097486,2918391.133935
R40,2918391.608230,0.015124,2918391.608270,2918391.623435
R41,2918392.190408,0.176741,2918392.190439,2918392.367205
R42,2918392.480436,0.033415,2918392.480519,2918392.513964
R43,2918393.364103,0.186534,2918393.364205,2918393.550769
R44,2918393.494149,0.096708,2918393.550783,2918393.647512
R45,2918393.709837,0.074024,2918393.709924,2918393.783976
R46,2918395.277003,0.163059,2918395.277090,2918395.440181
R47,2918395.812495,0.214719,2918395.812569,2918396.027318
R48,2918396.102038,0.140512,2918396.102120,2918396.242661
R49,2918396.356183,0.201567,2918396.356275,2918396.557871
R50,2918396.932571,0.020260,2918396.932660,2918396.952948
R51,2918397.261972,0.210611,2918397.262083,2918397.472725
R52,2918398.762402,0.177430,2918398.762494,2918398.939952
R53,2918398.842323,0.047129,2918398.939965,2918398.987115
R54,2918399.354680,0.027498,2918399.354756,2918399.382280
R55,2918399.837978,0.030616,2918399.838061,2918399.868706
R56,2918400.608907,0.021360,2918400.609019,2918400.630407
R57,2918400.905164,0.026941,2918400.905249,2918400.932219
R58,2918401.009030,0.044893,2918401.009116,2918401.054037
R59,2918401.415519,0.197754,2918401.415609,2918401.613392
R60,2918401.508480,0.011230,2918401.613404,2918401.624646
R61,2918401.562941,0.119092,2918401.624652,2918401.743762
R62,2918401.904995,0.227786,2918401.905087,2918402.132906
R63,2918403.996677,0.040266,2918403.996785,2918404.037079
R64,2918404.573424,0.038326,2918404.573517,2918404.611870
R65,2918405.266149,0.022026,2918405.266238,2918405.288292
R66,2918405.440363,0.023355,2918405.440445,2918405.463826
R67,2918405.879516,0.109777,2918405.879600,2918405.989403
R68,2918405.962213,0.131443,2918405.989416,2918406.120871
R69,2918406.029265,0.113898,2918406.120878,2918406.234785
R70,2918406.118914,0.249818,2918406.234791,2918406.484623
R71,2918406.157662,0.061436,2918406.484629,2918406.546084
R72,2918406.184665,0.022877,2918406.546089,2918406.568978
