R0,3173517.389880,0.041792,3173517.389925,3173517.431742
R1,3173517.695533,0.133472,3173517.695606,3173517.829089
R2,3173517.950261,0.018341,3173517.950341,3173517.968692
R3,3173518.354671,0.121834,3173518.354741,3173518.476590
R4,3173518.422744,0.067281,3173518.476598,3173518.543882
R5,3173518.477015,0.082600,3173518.543886,3173518.626494
R6,3173518.585181,0.060026,3173518.626498,3173518.686530
R7,3173518.660821,0.206605,3173518.686535,3173518.893145
R8,3173519.167721,0.105280,3173519.167803,3173519.273097
R9,3173519.336031,0.077822,3173519.336110,3173519.413945
R10,3173519.361491,0.023187,3173519.413951,3173519.437142
R11,3173519.364236,0.135879,3173519.437146,3173519.573028
R12,3173519.388844,0.042700,3173519.573031,3173519.615734
R13,3173519.417259,0.009600,3173519.615737,3173519.625340
R14,3173519.440436,0.020519,3173519.625343,3173519.645865
R15,3173520.579608,0.152254,3173520.579678,3173520.731944
R16,3173520.699508,0.029252,3173520.731950,3173520.761206
R17,3173520.857582,0.061912,3173520.857647,3173520.919571
R18,3173521.026734,0.300302,3173521.026797,3173521.327111
R19,3173521.140140,0.122966,3173521.327117,3173521.450087
R20,3173521.197820,0.122442,3173521.450090,3173521.572535
R21,3173521.322512,0.185106,3173521.572538,3173521.757648
R22,3173521.407719,0.036214,3173521.757665,3173521.793884
R23,3173521.463244,0.209469,3173521.793887,3173522.003361
R24,3173521.738055,0.248530,3173522.003364,3173522.251898
R25,3173521.750112,0.007499,3173522.251901,3173522.259403
R26,3173521.874541,0.090695,3173522.259406,3173522.350103
R27,3173521.910122,0.035757,3173522.350106,3173522.385864
R28,3173522.278358,0.001686,3173522.385867,3173522.387553
R29,3173522.289418,0.005431,3173522.387556,3173522.392991
R30,3173522.391413,0.293994,3173522.392994,3173522.686992
R31,3173522.436782,0.158606,3173522.686995,3173522.845603
R32,3173522.824272,0.064667,3173522.845607,3173522.910277
R33,3173522.875972,0.119013,3173522.910280,3173523.029297
R34,3173522.954366,0.091816,3173523.029300,3173523.121118
R35,3173523.074127,0.003339,3173523.121121,3173523.124463
R36,3173523.200541,0.223819,3173523.200605,3173523.424436
R37,3173523.296483,0.106364,3173523.424443,3173523.530810
R38,3173523.741639,0.111788,3173523.741704,3173523.853504
R39,3173523.797393,0.036419,3173523.853510,3173523.889932
R40,3173523.967664,0.015124,3173523.967729,3173523.982865
R41,3173524.161721,0.176741,3173524.161785,3173524.338538
R42,3173524.258395,0.033415,3173524.338545,3173524.371964
R43,3173524.552946,0.186534,3173524.553010,3173524.739557
R44,3173524.596290,0.096708,3173524.739563,3173524.836276
R45,3173524.668185,0.074024,3173524.836279,3173524.910306
R46,3173525.190568,0.163059,3173525.190638,3173525.353709
R47,3173525.369060,0.214719,3173525.369126,3173525.583854
R48,3173525.465572,0.140512,3173525.583860,3173525.724380
R49,3173525.550283,0.201567,3173525.724384,3173525.925955
R50,3173525.742408,0.020260,3173525.925958,3173525.946219
R51,3173525.852203,0.210611,3173525.946223,3173526.156837
R52,3173526.352341,0.177430,3173526.352405,3173526.529846
R53,3173526.378975,0.047129,3173526.529853,3173526.576985
R54,3173526.549759,0.027498,3173526.576989,3173526.604488
R55,3173526.710853,0.030616,3173526.710917,3173526.741545
R56,3173526.967823,0.021360,3173526.967890,3173526.989263
R57,3173527.066572,0.026941,3173527.066634,3173527.093583
R58,3173527.101190,0.044893,3173527.101268,3173527.146171
R59,3173527.236683,0.197754,3173527.236752,3173527.434518
R60,3173527.267665,0.011230,3173527.434524,3173527.445758
R61,3173527.285819,0.119092,3173527.445761,3173527.564855
R62,3173527.399837,0.227786,3173527.564859,3173527.792649
R63,3173528.097058,0.040266,3173528.097123,3173528.137402
R64,3173528.289302,0.038326,3173528.289369,3173528.327708
R65,3173528.520204,0.022026,3173528.520268,3173528.542306
R66,3173528.578271,0.023355,3173528.578336,3173528.601701
R67,3173528.724651,0.109777,3173528.724717,3173528.834506
R68,3173528.752212,0.131443,3173528.834512,3173528.965958
R69,3173528.774562,0.113898,3173528.965962,3173529.079863
R70,3173528.804442,0.249818,3173529.079866,3173529.329688
R71,3173528.817356,0.061436,3173529.329691,3173529.391130
R72,3173528.826355,0.022877,3173529.391133,3173529.414012
R73,3173528.858667,0.109934,3173529.414015,3173529.523954
R74,3173529.125087,0.285300,3173529.523957,3173529.809261
R75,3173529.303219,0.118834,3173529.809264,3173529.928101
R76,3173529.473250,0.012076,3173529.928104,3173529.940184
