R0,3173879.480154,0.041792,3173879.480221,3173879.522026
R1,3173879.663550,0.133472,3173879.663613,3173879.797096
R2,3173879.816390,0.018341,3173879.816453,3173879.834803
R3,3173880.059041,0.121834,3173880.059114,3173880.180960
R4,3173880.099879,0.067281,3173880.180966,3173880.248251
R5,3173880.132425,0.082600,3173880.248254,3173880.330858
R6,3173880.197325,0.060026,3173880.330861,3173880.390891
R7,3173880.242711,0.206605,3173880.390894,3173880.597504
R8,3173880.546853,0.105280,3173880.597507,3173880.702791
R9,3173880.647840,0.077822,3173880.702794,3173880.780619
R10,3173880.663122,0.023187,3173880.780622,3173880.803810
R11,3173880.664772,0.135879,3173880.803812,3173880.939695
R12,3173880.679539,0.042700,3173880.939698,3173880.982400
R13,3173880.696586,0.009600,3173880.982403,3173880.992006
R14,3173880.710494,0.020519,3173880.992009,3173881.012530
R15,3173881.393998,0.152254,3173881.394069,3173881.546334
R16,3173881.465943,0.029252,3173881.546341,3173881.575595
R17,3173881.560789,0.061912,3173881.575599,3173881.637515
R18,3173881.662284,0.300302,3173881.662347,3173881.962656
R19,3173881.730329,0.122966,3173881.962663,3173882.085634
R20,3173881.764939,0.122442,3173882.085637,3173882.208084
R21,3173881.839759,0.185106,3173882.208087,3173882.393196
R22,3173881.890886,0.036214,3173882.393213,3173882.429433
R23,3173881.924204,0.209469,3173882.429435,3173882.638907
R24,3173882.089092,0.248530,3173882.638910,3173882.887445
R25,3173882.096329,0.007499,3173882.887448,3173882.894949
R26,3173882.170987,0.090695,3173882.894952,3173882.985652
R27,3173882.192338,0.035757,3173882.985654,3173883.021414
R28,3173882.413280,0.001686,3173883.021417,3173883.023105
R29,3173882.419920,0.005431,3173883.023108,3173883.028542
R30,3173882.481117,0.293994,3173883.028544,3173883.322542
R31,3173882.508340,0.158606,3173883.322545,3173883.481153
R32,3173882.740836,0.064667,3173883.481156,3173883.545827
R33,3173882.771857,0.119013,3173883.545830,3173883.664846
R34,3173882.818894,0.091816,3173883.664849,3173883.756668
R35,3173882.890753,0.003339,3173883.756671,3173883.760012
R36,3173882.966604,0.223819,3173883.760015,3173883.983837
R37,3173883.024171,0.106364,3173883.983839,3173884.090207
R38,3173883.291266,0.111788,3173884.090210,3173884.202000
R39,3173883.324723,0.036419,3173884.202004,3173884.238427
R40,3173883.426888,0.015124,3173884.238429,3173884.253557
